lDRB,lEFG,lFTA,lFTP,lMOL,lMOV,lORB,lPOSS,lRPI,lTO,lTOF,l_id,lconfTournWins,ldEff,lname,lnumGamesPlayed,loEff,lwinsVsTourney,wDRB,wEFG,wFTA,wFTP,wMOL,wMOV,wORB,wPOSS,wRPI,wTO,wTOF,w_id,wconfTournWins,wdEff,wname,wnumGamesPlayed,woEff,wwinsVsTourney
25.25,0.556603774,24.34375,0.723216713,9.792456336,14.13530625,13.96875,66.9875,108,12.125,14.03125,1249_2012,4,95.52480374,Lamar,32,105.3678682,0,24.29411765,0.593023256,20.05882353,0.727995677,5.610494418,10.88360119,11.05882353,62.28823529,135,12.35294118,12.76470588,1436_2012,3,98.80163215,Vermont,34,109.6854647,0
23.875,0.490740741,22.3125,0.736577625,10.44817539,14.83304729,10.15625,65.05,43,10.40625,12.8125,1355_2012,3,98.82515942,S Dakota St,32,113.3894321,0,23.90909091,0.484126984,20.42424242,0.745847032,2.710391666,14.43763715,12.12121212,65.8969697,8,13.84848485,14.36363636,1124_2012,2,97.29074927,Baylor,33,110.5753581,10
26.25,0.5,20.75,0.676894793,4.052615378,16.03124813,11.3125,68.70625,18,13.71875,14.78125,1424_2012,2,95.32775599,UNLV,32,109.040468,5,25.25,0.49,22.25,0.685582856,9.630416951,8.931140048,9.5625,63.5875,62,12.5625,12.25,1160_2012,4,98.79347673,Colorado,32,103.1107871,2
23.375,0.395833333,22.21875,0.670807251,7.17344209,15.39944158,15,65.04375,57,12.875,13.5625,1452_2012,1,97.45412386,West Virginia,32,105.2914893,4,26.16129032,0.514492754,24.77419355,0.712116083,3.434154555,15.34997333,10.96774194,65.00645161,25,13.35483871,13.12903226,1211_2012,1,96.41921372,Gonzaga,31,112.9295345,5
25.54545455,0.618644068,29.90909091,0.656119188,4.547059387,15.58939479,14.45454545,68.87272727,59,14.66666667,14.48484848,1308_2012,4,97.52044027,New Mexico St,33,110.8202699,1,24.12121212,0.558823529,24.84848485,0.750759287,3.225054781,19.12074107,10.78787879,65.21212121,17,12.75757576,13.57575758,1231_2012,2,96.90105531,Indiana,33,114.0724076,8
25.51515152,0.4453125,19.24242424,0.658507439,4.271035478,13.34468707,12.33333333,63.78787879,32,12.54545455,10.93939394,1163_2012,3,99.73562927,Connecticut,33,106.9988854,7,25.875,0.525,21.4375,0.691990505,6.048453862,13.20621285,10.84375,65.66875,33,12.53125,11.875,1235_2012,1,100.6536487,Iowa St,32,110.4090906,7
22.4516129,0.404109589,23.29032258,0.731558838,7.054240531,8.24659612,13.70967742,64.31612903,21,10.80645161,14.06451613,1379_2012,1,102.0292061,Southern Miss,31,109.0169961,5,23.03225806,0.590909091,24.06451613,0.662764829,3.23320536,15.16572308,14.22580645,66.01290323,48,14.48387097,16.19354839,1243_2012,1,92.99428727,Kansas St,31,104.1218905,6
23.39393939,0.535087719,22.3030303,0.700465756,11.14399455,4.233682984,12.51515152,66.8,189,15.03030303,14.57575758,1443_2012,4,100.9400316,WKU,33,96.62930655,0,26.61764706,0.4609375,22.61764706,0.72101161,0.31372549,19.22348485,12.5,64.48823529,2,11.35294118,11.88235294,1246_2012,3,86.96150179,Kentucky,34,112.7152526,11
26.22580645,0.607142857,21.70967742,0.767953628,8.300080128,14.73665507,12.29032258,67.42580645,64,11.90322581,12.16129032,1172_2012,3,100.2051943,Davidson,31,114.2116543,1,25.08571429,0.46875,21.11428571,0.681474004,3.299643783,13.78037119,13.14285714,67.01714286,14,14.65714286,15.85714286,1257_2012,4,90.81956919,Louisville,35,102.173425,11
27.09677419,0.443396226,22.03225806,0.705991153,9.825219772,18.83565852,10.80645161,70.94193548,45,12.90322581,15.58064516,1140_2012,1,97.05813556,BYU,31,112.6949187,1,24,0.477941176,23.9375,0.72032237,3.5397272,16.24435708,11.8125,68.73125,9,13.25,16.65625,1266_2012,1,94.926941,Marquette,32,108.6425079,9
23.12903226,0.577586207,21.80645161,0.771631891,10.81933145,11.76508707,8.193548387,63.72258065,29,12.4516129,12.09677419,1161_2012,2,107.6334042,Colorado St,31,111.8372695,5,22.60714286,0.46875,24.03571429,0.727698116,0.19047619,12.44464286,10.64285714,64.75714286,22,13.96428571,16.03571429,1293_2012,2,94.85803102,Murray St,28,112.9209904,4
24.35483871,0.692982456,23.83870968,0.66007554,5.221083604,13.56054231,11.29032258,66.0516129,34,12.87096774,14.70967742,1253_2012,3,96.97016,Long Beach St,31,110.8166948,1,26.5,0.548076923,21.34375,0.701766095,7.893004115,16.98320313,11.09375,64.94375,27,13.3125,14.25,1307_2012,4,90.91857867,New Mexico,32,110.651249,7
22.0625,0.411111111,23.125,0.718844041,12.32180433,8.715002045,13.28125,63.21875,78,13.46875,14.21875,1259_2012,3,97.87929114,Loyola MD,32,103.7242325,1,25.05882353,0.468253968,21.11764706,0.692042914,2.1447228,22.17891592,11.88235294,65.3,7,11.61764706,14.97058824,1326_2012,3,87.85319611,Ohio St,34,110.9264368,10
22.73333333,0.590909091,26.7,0.771742282,9.672941176,10.32110507,10.6,68.58,104,13.5,15.8,1421_2012,1,104.3637987,UNC Asheville,30,113.4884391,0,22.60606061,0.640350877,18.84848485,0.688673892,0.506493506,15.6125,12.72727273,64.56969697,1,10.54545455,16.57575758,1393_2012,2,90.08991343,Syracuse,33,110.8976851,12
26.96774194,0.468253968,20.09677419,0.756541646,3.849462366,18.17590909,10.90322581,66.26451613,12,12.09677419,12.61290323,1455_2012,1,93.31053246,Wichita St,31,114.4169816,4,21.29411765,0.510416667,21.11764706,0.690574767,8.205357143,11.71938998,12.38235294,64.03529412,38,11.38235294,17.94117647,1433_2012,3,93.65685173,VA Commonwealth,34,107.222247,3
24.37931034,0.779069767,20.27586207,0.746565079,2.285024155,12.77159478,8.551724138,59.52413793,35,12.51724138,12.06896552,1217_2012,2,90.32381916,Harvard,29,106.7649002,2,24.11764706,0.558823529,21.29411765,0.695073594,6.509282371,13.96175776,10.41176471,65.07647059,19,13.17647059,12.73529412,1435_2012,3,96.08009267,Vanderbilt,34,107.8023581,6
24.13793103,0.767241379,21.10344828,0.711791211,8.679166667,12.29064039,8.75862069,65.16551724,74,12.4137931,14.82758621,1285_2012,2,94.30129709,Montana,29,108.1650793,1,24.09090909,0.5,16.24242424,0.741634022,3.462992889,20.57977456,9.696969697,57.98181818,23,8.96969697,10.96969697,1458_2012,2,90.76664171,Wisconsin,33,109.8456895,7
22.75757576,0.5078125,24.42424242,0.724578174,4.697247365,17.21171682,13.42424242,65.58787879,50,12.57575758,13.66666667,1400_2012,1,99.77987657,Texas,33,109.0721418,4,22.70588235,0.460784314,17.52941176,0.620008545,4.583412779,14.65668998,13.5,63.77647059,42,10.58823529,14.08823529,1153_2012,3,95.40753384,Cincinnati,34,106.7599524,7
24.375,0.611111111,19.09375,0.713126679,3.795542719,14.91028852,10.8125,62.075,36,12.9375,13.59375,1104_2012,1,93.50429181,Alabama,32,104.4653259,4,26.63636364,0.60483871,21.57575758,0.729488955,3.027644231,14.74866109,9.515151515,66.44848485,24,12.27272727,10.39393939,1166_2012,3,101.904106,Creighton,33,117.1025356,3
24.38709677,0.481132075,17.67741935,0.730407332,2.186317499,16.27611891,8.096774194,59.71612903,53,11.41935484,12.93548387,1438_2012,1,90.34736565,Virginia,31,106.0131024,2,23.6969697,0.675,18.93939394,0.714837141,5.34731634,20.71088718,11.45454545,64.39393939,30,10.90909091,12.96969697,1196_2012,1,97.8289395,Florida,33,112.7007397,5
24.29032258,0.5,22.48387097,0.751271927,6.316494373,14.37830723,11.38709677,64.38064516,72,14.19354839,12.5483871,1382_2012,3,101.1290873,St Bonaventure,31,109.9803445,2,25.03030303,0.794642857,19.39393939,0.683404538,5.494927536,15.72169566,11.66666667,67.51515152,11,16.27272727,15.24242424,1199_2012,4,91.71052865,Florida St,33,102.5081393,7
24.78787879,0.612068966,22.72727273,0.728549173,6.865542763,17.54633994,11.51515152,67.78787879,58,12.21212121,14.36363636,1125_2012,2,97.87000791,Belmont,33,118.1267729,0,25.03333333,0.524193548,20.83333333,0.695976456,3.680929597,16.86561839,11.3,62.5,15,12.6,12.93333333,1207_2012,1,92.48838171,Georgetown,30,107.0352454,8
21.57575758,0.5,24.06060606,0.742099874,7.63951276,6.826196921,11.72727273,65.32121212,125,12.75757576,15,1178_2012,3,101.6696782,Detroit,33,106.2252326,0,25.78787879,0.467213115,22.54545455,0.696357558,5.575745028,19.2431108,11.12121212,66.10909091,6,13.27272727,14,1242_2012,2,92.52688001,Kansas,33,112.0568378,12
24.66666667,0.480392157,25.48484848,0.70414427,3.434082784,13.33372811,11.90909091,66.73939394,5,12.18181818,12.90909091,1181_2012,1,100.4387799,Duke,33,113.6522948,10,24.71875,0.633928571,21.59375,0.770202404,6.734991776,13.74874286,10.84375,67.1375,91,11.53125,14.6875,1250_2012,2,94.5719411,Lehigh,32,109.3636344,0
26.75757576,0.637254902,28.54545455,0.72904763,12.43708514,8.838453501,11.87878788,72.99393939,80,16.18181818,13.84848485,1254_2012,2,106.7986978,Long Island,33,113.0372874,1,26.26470588,0.657407407,21.20588235,0.704817301,7.758103102,16.93769638,11.73529412,64.12941176,3,13,12.85294118,1277_2012,3,87.86025251,Michigan St,34,106.9883424,12
26.09677419,0.475806452,20.16129032,0.700244815,3.573429542,10.30873016,10.48387097,65.93548387,26,12.70967742,12.61290323,1361_2012,3,95.58451755,San Diego St,31,104.3298353,6,25.02941176,0.50862069,20.73529412,0.693901491,5.648788927,13.10019819,12.14705882,66.61764706,49,12.82352941,12.52941176,1301_2012,3,100.9074029,NC State,34,108.8421415,4
23.02941176,0.721153846,20.97058824,0.761096647,1.64862069,18.04051796,9.176470588,65.09411765,10,10.29411765,14.41176471,1281_2012,4,99.53155762,Missouri,34,121.5091723,11,24.9375,0.48245614,23.75,0.659076485,20.95416268,8.030217749,11.1875,67.40625,128,14.8125,13.65625,1313_2012,3,97.2614348,Norfolk St,32,101.5606075,1
24.29411765,0.593023256,20.05882353,0.727995677,5.610494418,10.88360119,11.05882353,62.28823529,135,12.35294118,12.76470588,1436_2012,3,98.80163215,Vermont,34,109.6854647,0,29.38235294,0.471830986,24.79411765,0.690656764,3.22486043,19.70087134,15.67647059,71.12352941,4,11.76470588,13.44117647,1314_2012,3,91.99529888,North Carolina,34,112.7464235,12
22.09375,0.390909091,15.0625,0.712489931,5.609678296,10.93365578,8.5,60.55625,13,10.9375,12.4375,1276_2012,2,101.312286,Michigan,32,108.5311155,7,21.54545455,0.625,20.90909091,0.672797078,2.861350575,11.40734838,12.6969697,65.96969697,46,13.21212121,17.84848485,1325_2012,4,93.07217633,Ohio,33,104.2388143,2
24.76666667,0.579365079,21.5,0.740046624,7.592976589,16.09863917,11.43333333,63.16666667,28,11.73333333,11.96666667,1388_2012,2,99.40031255,St Mary's CA,30,116.6216648,4,21.75757576,0.595238095,19.75757576,0.647417131,5.543494611,16.56199988,11.27272727,63.23636364,47,8.666666667,12.78787879,1345_2012,1,101.8448364,Purdue,33,111.0357461,3
24.51612903,0.587719298,19.70967742,0.71851688,4.862532916,10.20706553,10.51612903,67.75483871,20,12.51612903,13.41935484,1396_2012,1,102.0156544,Temple,31,110.9984386,5,23.3125,0.536363636,16.6875,0.717934277,8.700862518,10.76522636,10.375,58.7375,52,13.6875,11.25,1378_2012,1,97.27116136,South Florida,32,99.8303508,3
24.94117647,0.738636364,22.58823529,0.722116614,5.399440533,17.08140858,9.470588235,66.56470588,16,12.73529412,13.97058824,1272_2012,4,90.93743922,Memphis,34,108.7359185,3,22.51612903,0.527777778,18.77419355,0.707135474,2.543410778,17.56869096,10.22580645,62.02580645,31,11.29032258,14.80645161,1387_2012,2,94.14949666,St Louis,31,113.4834432,4
23.75757576,0.405660377,20.12121212,0.697292702,8.702073103,15.37699414,10.27272727,60.86666667,39,10.03030303,10.81818182,1323_2012,2,97.46519703,Notre Dame,33,105.3145546,10,25.57575758,0.381355932,22.63636364,0.689796888,5.269913124,11.48531205,10.84848485,66.41818182,41,12.72727273,12.72727273,1462_2012,3,99.82167144,Xavier,33,104.6345241,5
25.25,0.49,22.25,0.685582856,9.630416951,8.931140048,9.5625,63.5875,62,12.5625,12.25,1160_2012,4,98.79347673,Colorado,32,103.1107871,2,23.90909091,0.484126984,20.42424242,0.745847032,2.710391666,14.43763715,12.12121212,65.8969697,8,13.84848485,14.36363636,1124_2012,2,97.29074927,Baylor,33,110.5753581,10
21.29411765,0.510416667,21.11764706,0.690574767,8.205357143,11.71938998,12.38235294,64.03529412,38,11.38235294,17.94117647,1433_2012,3,93.65685173,VA Commonwealth,34,107.222247,3,24.12121212,0.558823529,24.84848485,0.750759287,3.225054781,19.12074107,10.78787879,65.21212121,17,12.75757576,13.57575758,1231_2012,2,96.90105531,Indiana,33,114.0724076,8
25.875,0.525,21.4375,0.691990505,6.048453862,13.20621285,10.84375,65.66875,33,12.53125,11.875,1235_2012,1,100.6536487,Iowa St,32,110.4090906,7,26.61764706,0.4609375,22.61764706,0.72101161,0.31372549,19.22348485,12.5,64.48823529,2,11.35294118,11.88235294,1246_2012,3,86.96150179,Kentucky,34,112.7152526,11
26.5,0.548076923,21.34375,0.701766095,7.893004115,16.98320313,11.09375,64.94375,27,13.3125,14.25,1307_2012,4,90.91857867,New Mexico,32,110.651249,7,25.08571429,0.46875,21.11428571,0.681474004,3.299643783,13.78037119,13.14285714,67.01714286,14,14.65714286,15.85714286,1257_2012,4,90.81956919,Louisville,35,102.173425,11
22.60714286,0.46875,24.03571429,0.727698116,0.19047619,12.44464286,10.64285714,64.75714286,22,13.96428571,16.03571429,1293_2012,2,94.85803102,Murray St,28,112.9209904,4,24,0.477941176,23.9375,0.72032237,3.5397272,16.24435708,11.8125,68.73125,9,13.25,16.65625,1266_2012,1,94.926941,Marquette,32,108.6425079,9
26.16129032,0.514492754,24.77419355,0.712116083,3.434154555,15.34997333,10.96774194,65.00645161,25,13.35483871,13.12903226,1211_2012,1,96.41921372,Gonzaga,31,112.9295345,5,25.05882353,0.468253968,21.11764706,0.692042914,2.1447228,22.17891592,11.88235294,65.3,7,11.61764706,14.97058824,1326_2012,3,87.85319611,Ohio St,34,110.9264368,10
23.03225806,0.590909091,24.06451613,0.662764829,3.23320536,15.16572308,14.22580645,66.01290323,48,14.48387097,16.19354839,1243_2012,1,92.99428727,Kansas St,31,104.1218905,6,22.60606061,0.640350877,18.84848485,0.688673892,0.506493506,15.6125,12.72727273,64.56969697,1,10.54545455,16.57575758,1393_2012,2,90.08991343,Syracuse,33,110.8976851,12
24.11764706,0.558823529,21.29411765,0.695073594,6.509282371,13.96175776,10.41176471,65.07647059,19,13.17647059,12.73529412,1435_2012,3,96.08009267,Vanderbilt,34,107.8023581,6,24.09090909,0.5,16.24242424,0.741634022,3.462992889,20.57977456,9.696969697,57.98181818,23,8.96969697,10.96969697,1458_2012,2,90.76664171,Wisconsin,33,109.8456895,7
25.03030303,0.794642857,19.39393939,0.683404538,5.494927536,15.72169566,11.66666667,67.51515152,11,16.27272727,15.24242424,1199_2012,4,91.71052865,Florida St,33,102.5081393,7,22.70588235,0.460784314,17.52941176,0.620008545,4.583412779,14.65668998,13.5,63.77647059,42,10.58823529,14.08823529,1153_2012,3,95.40753384,Cincinnati,34,106.7599524,7
24.9375,0.48245614,23.75,0.659076485,20.95416268,8.030217749,11.1875,67.40625,128,14.8125,13.65625,1313_2012,3,97.2614348,Norfolk St,32,101.5606075,1,23.6969697,0.675,18.93939394,0.714837141,5.34731634,20.71088718,11.45454545,64.39393939,30,10.90909091,12.96969697,1196_2012,1,97.8289395,Florida,33,112.7007397,5
21.75757576,0.595238095,19.75757576,0.647417131,5.543494611,16.56199988,11.27272727,63.23636364,47,8.666666667,12.78787879,1345_2012,1,101.8448364,Purdue,33,111.0357461,3,25.78787879,0.467213115,22.54545455,0.696357558,5.575745028,19.2431108,11.12121212,66.10909091,6,13.27272727,14,1242_2012,2,92.52688001,Kansas,33,112.0568378,12
22.51612903,0.527777778,18.77419355,0.707135474,2.543410778,17.56869096,10.22580645,62.02580645,31,11.29032258,14.80645161,1387_2012,2,94.14949666,St Louis,31,113.4834432,4,26.26470588,0.657407407,21.20588235,0.704817301,7.758103102,16.93769638,11.73529412,64.12941176,3,13,12.85294118,1277_2012,3,87.86025251,Michigan St,34,106.9883424,12
25.03333333,0.524193548,20.83333333,0.695976456,3.680929597,16.86561839,11.3,62.5,15,12.6,12.93333333,1207_2012,1,92.48838171,Georgetown,30,107.0352454,8,25.02941176,0.50862069,20.73529412,0.693901491,5.648788927,13.10019819,12.14705882,66.61764706,49,12.82352941,12.52941176,1301_2012,3,100.9074029,NC State,34,108.8421415,4
26.63636364,0.60483871,21.57575758,0.729488955,3.027644231,14.74866109,9.515151515,66.44848485,24,12.27272727,10.39393939,1166_2012,3,101.904106,Creighton,33,117.1025356,3,29.38235294,0.471830986,24.79411765,0.690656764,3.22486043,19.70087134,15.67647059,71.12352941,4,11.76470588,13.44117647,1314_2012,3,91.99529888,North Carolina,34,112.7464235,12
23.3125,0.536363636,16.6875,0.717934277,8.700862518,10.76522636,10.375,58.7375,52,13.6875,11.25,1378_2012,1,97.27116136,South Florida,32,99.8303508,3,21.54545455,0.625,20.90909091,0.672797078,2.861350575,11.40734838,12.6969697,65.96969697,46,13.21212121,17.84848485,1325_2012,4,93.07217633,Ohio,33,104.2388143,2
24.71875,0.633928571,21.59375,0.770202404,6.734991776,13.74874286,10.84375,67.1375,91,11.53125,14.6875,1250_2012,2,94.5719411,Lehigh,32,109.3636344,0,25.57575758,0.381355932,22.63636364,0.689796888,5.269913124,11.48531205,10.84848485,66.41818182,41,12.72727273,12.72727273,1462_2012,3,99.82167144,Xavier,33,104.6345241,5
24,0.477941176,23.9375,0.72032237,3.5397272,16.24435708,11.8125,68.73125,9,13.25,16.65625,1266_2012,1,94.926941,Marquette,32,108.6425079,9,23.6969697,0.675,18.93939394,0.714837141,5.34731634,20.71088718,11.45454545,64.39393939,30,10.90909091,12.96969697,1196_2012,1,97.8289395,Florida,33,112.7007397,5
26.26470588,0.657407407,21.20588235,0.704817301,7.758103102,16.93769638,11.73529412,64.12941176,3,13,12.85294118,1277_2012,3,87.86025251,Michigan St,34,106.9883424,12,25.08571429,0.46875,21.11428571,0.681474004,3.299643783,13.78037119,13.14285714,67.01714286,14,14.65714286,15.85714286,1257_2012,4,90.81956919,Louisville,35,102.173425,11
22.70588235,0.460784314,17.52941176,0.620008545,4.583412779,14.65668998,13.5,63.77647059,42,10.58823529,14.08823529,1153_2012,3,95.40753384,Cincinnati,34,106.7599524,7,25.05882353,0.468253968,21.11764706,0.692042914,2.1447228,22.17891592,11.88235294,65.3,7,11.61764706,14.97058824,1326_2012,3,87.85319611,Ohio St,34,110.9264368,10
24.09090909,0.5,16.24242424,0.741634022,3.462992889,20.57977456,9.696969697,57.98181818,23,8.96969697,10.96969697,1458_2012,2,90.76664171,Wisconsin,33,109.8456895,7,22.60606061,0.640350877,18.84848485,0.688673892,0.506493506,15.6125,12.72727273,64.56969697,1,10.54545455,16.57575758,1393_2012,2,90.08991343,Syracuse,33,110.8976851,12
25.57575758,0.381355932,22.63636364,0.689796888,5.269913124,11.48531205,10.84848485,66.41818182,41,12.72727273,12.72727273,1462_2012,3,99.82167144,Xavier,33,104.6345241,5,23.90909091,0.484126984,20.42424242,0.745847032,2.710391666,14.43763715,12.12121212,65.8969697,8,13.84848485,14.36363636,1124_2012,2,97.29074927,Baylor,33,110.5753581,10
25.02941176,0.50862069,20.73529412,0.693901491,5.648788927,13.10019819,12.14705882,66.61764706,49,12.82352941,12.52941176,1301_2012,3,100.9074029,NC State,34,108.8421415,4,25.78787879,0.467213115,22.54545455,0.696357558,5.575745028,19.2431108,11.12121212,66.10909091,6,13.27272727,14,1242_2012,2,92.52688001,Kansas,33,112.0568378,12
24.12121212,0.558823529,24.84848485,0.750759287,3.225054781,19.12074107,10.78787879,65.21212121,17,12.75757576,13.57575758,1231_2012,2,96.90105531,Indiana,33,114.0724076,8,26.61764706,0.4609375,22.61764706,0.72101161,0.31372549,19.22348485,12.5,64.48823529,2,11.35294118,11.88235294,1246_2012,3,86.96150179,Kentucky,34,112.7152526,11
21.54545455,0.625,20.90909091,0.672797078,2.861350575,11.40734838,12.6969697,65.96969697,46,13.21212121,17.84848485,1325_2012,4,93.07217633,Ohio,33,104.2388143,2,29.38235294,0.471830986,24.79411765,0.690656764,3.22486043,19.70087134,15.67647059,71.12352941,4,11.76470588,13.44117647,1314_2012,3,91.99529888,North Carolina,34,112.7464235,12
23.6969697,0.675,18.93939394,0.714837141,5.34731634,20.71088718,11.45454545,64.39393939,30,10.90909091,12.96969697,1196_2012,1,97.8289395,Florida,33,112.7007397,5,25.08571429,0.46875,21.11428571,0.681474004,3.299643783,13.78037119,13.14285714,67.01714286,14,14.65714286,15.85714286,1257_2012,4,90.81956919,Louisville,35,102.173425,11
22.60606061,0.640350877,18.84848485,0.688673892,0.506493506,15.6125,12.72727273,64.56969697,1,10.54545455,16.57575758,1393_2012,2,90.08991343,Syracuse,33,110.8976851,12,25.05882353,0.468253968,21.11764706,0.692042914,2.1447228,22.17891592,11.88235294,65.3,7,11.61764706,14.97058824,1326_2012,3,87.85319611,Ohio St,34,110.9264368,10
